Class,a3,a23,a35,a46_ ,a47_Blockwell say NOTSAFU
False,317.92,0.0,0.0,False,False
False,2.38,0.0,0.0,False,False
False,523.23,0.0,0.0,False,False
False,320.27,0.0,0.0,False,False
False,727290.43,0.0,0.0,False,False
False,37022.95,18.0,0.0,False,False
False,836989.35,14.0,0.0,False,False
False,3.8,0.0,0.0,False,False
False,472871.28,41.0,0.0,False,False
False,11.42,0.0,0.0,False,False
False,327.93,0.0,0.0,False,False
False,331.93,0.0,0.0,False,False
False,64.17,0.0,0.0,False,False
False,424257.28,14.0,0.0,False,False
False,631637.83,0.0,0.0,False,False
False,10.25,0.0,0.0,False,False
False,18.4,0.0,0.0,False,False
False,43838.98,0.0,0.0,False,False
False,11137.37,0.0,0.0,False,False
False,52940.63,0.0,0.0,False,False
False,104.4,0.0,0.0,False,False
False,70.03,0.0,0.0,False,False
False,460801.68,0.0,0.0,False,False
False,165.95,0.0,0.0,False,False
False,4.17,0.0,0.0,False,False
False,326.55,0.0,0.0,False,False
False,6167.82,8.0,1.0,False,False
False,1005197.95,93.0,0.0,False,False
False,14.48,0.0,0.0,False,False
False,402862.72,94.0,0.005684,False,False
False,3.22,0.0,0.0,False,False
False,436106.15,12.0,0.0,False,False
False,55675.48,59.0,0.0,False,False
False,119802.9,3.0,2.641064,False,False
False,638755.18,0.0,0.0,False,False
False,328.78,0.0,0.0,False,False
False,70.3,0.0,0.0,False,False
False,325.22,0.0,0.0,False,False
False,327.55,0.0,0.0,False,False
False,69.38,0.0,0.0,False,False
False,39399.42,0.0,0.0,False,False
False,514.67,0.0,0.0,False,False
False,4.33,0.0,0.0,False,False
False,384303.27,19.0,0.0,False,False
False,329.18,0.0,0.0,False,False
False,1.55,0.0,0.0,False,False
False,452.03,0.0,0.0,False,False
False,9.02,0.0,0.0,False,False
False,54.93,0.0,0.0,False,False
False,69050.13,0.0,0.0,False,False
False,262391.17,0.0,0.0,False,False
False,806415.67,160.0,0.0,False,False
False,322.47,0.0,0.0,False,False
False,80186.48,0.0,0.0,False,False
False,406.77,0.0,0.0,False,False
False,4.02,0.0,0.0,False,False
False,325.12,0.0,0.0,False,False
False,16626.97,3.0,0.0,False,False
False,1125519.93,38.0,0.0,False,False
False,51.82,0.0,0.0,False,False
False,193310.23,0.0,0.0,False,False
False,8.23,0.0,0.0,False,False
False,170869.53,0.0,0.0,False,False
False,7.77,0.0,0.0,False,False
False,320.3,0.0,0.0,False,False
False,116588.92,0.0,0.0,False,False
False,325.1,0.0,0.0,False,False
False,1295856.85,0.0,0.0,False,False
False,1.68,0.0,0.0,False,False
False,101864.35,0.0,0.0,False,False
False,124433.0,7.0,41.219679,False,False
False,88330.12,0.0,0.0,False,False
False,326463.98,15.0,0.0,False,False
False,382673.58,0.0,0.0,False,False
False,327.37,0.0,0.0,False,False
False,312.37,0.0,0.0,False,False
False,331.37,0.0,0.0,False,False
False,125220.78,0.0,0.0,False,False
False,517105.03,27.0,0.0,False,False
False,562674.7,0.0,0.0,False,False
False,11419.72,2.0,10.0,False,False
False,109573.6,0.0,0.0,False,False
False,860424.47,27.0,0.0,False,False
False,1.83,0.0,0.0,False,False
False,323.08,0.0,0.0,False,False
False,88326.03,0.0,0.0,False,False
False,2.68,0.0,0.0,False,False
False,325.23,0.0,0.0,False,False
False,629867.88,0.0,0.0,False,False
False,320.07,0.0,0.0,False,False
False,1.62,0.0,0.0,False,False
False,8.58,0.0,0.0,False,False
False,348.28,0.0,0.0,False,False
False,331.23,0.0,0.0,False,False
False,324.37,0.0,0.0,False,False
False,392927.25,15.0,0.0,False,False
False,320.27,0.0,0.0,False,False
False,257128.77,0.0,0.0,False,False
False,330.08,0.0,0.0,False,False
False,172.02,0.0,0.0,False,False
False,959888.12,44.0,0.0,False,False
False,14085.27,0.0,0.0,False,False
False,5.43,0.0,0.0,False,False
False,1144139.13,3.0,0.0,False,False
False,330.2,0.0,0.0,False,False
False,407456.37,0.0,0.0,False,False
False,4587.33,0.0,0.0,False,False
False,215768.15,16.0,0.0,False,False
False,774798.5,3.0,2.167806,False,False
False,32811.37,4.0,1.0,False,False
True,9622.53,1.0,1.337,True,True
True,321.42,1.0,1.337,True,True
True,73091.0,96.0,0.0,False,False
True,118258.72,1.0,14.0,True,False
True,8744.77,1.0,13.37,True,True
True,53728.05,1.0,1386.486552,True,False
True,0.0,1.0,1.337,True,True
True,0.0,1.0,13.37,True,True
True,429867.15,50.0,0.0,False,False
True,34968.12,3.0,0.0,True,True
True,0.0,2.0,0.0,True,True
True,15991.88,1.0,13.37,True,True
True,0.0,1.0,1.337,True,True
True,26040.53,1.0,13.37,True,True
True,370.03,1.0,1.337,True,True
True,16083.67,1.0,1.337,True,True
True,31512.92,3.0,0.0,True,True
True,4388.13,1.0,13.37,True,True
True,341014.55,3.0,16278.05937,False,False
True,410.85,1.0,1.337,True,True
True,506263.28,5.0,0.0,True,False
True,91554.32,3.0,1.337,False,True
True,281.0,1.0,13.37,True,True
True,280824.52,9.0,0.0,False,False
True,0.0,1.0,13.37,True,True
True,29823.23,1.0,1.337,True,True
True,0.0,1.0,13.37,True,True
True,23063.03,1.0,100.0,True,False
True,47810.23,1.0,1.337,True,True
True,19346.52,1.0,0.0,False,False
True,126876.83,6.0,0.0,False,False
True,226168.1,5.0,0.0,True,False
True,6370.78,1.0,1.337,True,True
True,0.0,1.0,1.337,True,True
True,24937.17,108.0,0.0,False,False
True,6005.32,1.0,1.337,True,True
True,50477.0,2.0,21.9,True,False
True,40532.58,5.0,0.0,False,False
True,0.0,1.0,13.37,True,True
True,0.0,3.0,0.0,True,False
True,0.0,1.0,13.37,True,True
True,73255.98,4.0,0.0,True,False
True,1377.5,1.0,13.37,True,True
True,206575.92,3.0,0.0,True,True
True,0.0,1.0,13.37,True,True
True,16613.8,1.0,1.337,True,True
True,187543.87,2.0,13.37,True,True
True,0.0,1.0,1.337,True,True
True,37987.52,2.0,0.0,True,True
True,1252.55,1.0,13.37,True,True
True,193813.48,3.0,0.0,True,True
True,0.0,1.0,13.37,True,True
True,1774.15,3.0,0.0,True,True
True,9200.72,1.0,1.337,True,True
True,0.0,1.0,13.37,True,True
True,77259.7,1.0,13.37,True,True
True,19382.85,1.0,1.337,True,True
True,64237.33,1.0,10.0,True,False
True,141855.05,1.0,13.37,True,True
True,130569.95,27.0,0.0,False,False
True,0.0,1.0,13.37,True,True
True,235317.43,84.0,0.0,False,False
True,1455.47,2.0,13.37,True,True
True,327679.35,5.0,0.0,True,False
True,49043.07,4.0,0.0,True,False
True,50999.22,1.0,0.0,False,False
True,37.35,1.0,13.37,True,True
True,3463.1,2.0,0.0,True,True
True,14998.25,1.0,1.337,True,True
True,2152.5,1.0,1.337,True,True
True,0.0,1.0,13.37,True,True
True,3202.23,1.0,13.37,True,True
True,54542.63,1.0,0.0,False,False
True,6542.78,3.0,0.0,True,True
True,4136.88,2.0,1.337,True,False
True,34361.97,2.0,0.0,True,False
True,0.0,1.0,13.37,True,True
True,1310.22,1.0,0.0,True,False
True,202965.23,3.0,0.0,True,False
True,21378.32,3.0,0.0,True,True
True,8288.97,5.0,0.0,True,False
True,0.0,1.0,1.337,True,True
True,5602.0,1.0,1.337,True,True
True,274829.52,2.0,13.37,True,True
True,3981.02,1.0,1.337,True,True
True,0.0,1.0,1.337,True,True
True,1588.2,1.0,13.37,True,True
True,173359.2,1.0,13.37,True,True
True,32653.58,2.0,13.37,True,False
True,48178.53,2.0,0.0,True,True
True,26898.78,1.0,13.37,True,True
True,22424.6,1.0,2.101513,True,False
True,3534.2,1.0,1.337,True,True
True,171032.73,115.0,0.0,False,False
True,25720.32,1.0,1.337,True,True
True,22316.15,1.0,1.337,True,True
True,14998.92,1.0,13.37,True,True
True,51713.37,2.0,0.0,True,False
True,362838.75,2.0,1.337,True,True
True,874.77,1.0,1.337,True,True
True,31392.68,1.0,800.0,True,False
True,10515.27,1.0,0.010556,True,False
True,0.0,1.0,13.37,True,True
True,78078.7,29.0,0.0,False,False
True,13304.63,1.0,2.271665,True,False
True,0.0,1.0,1.337,True,True
True,4955.05,1.0,1.337,True,True
True,58316.73,1.0,0.0,False,False
True,0.0,1.0,1.337,True,True
True,25707.98,1.0,0.0,True,False
True,41638.07,2.0,13.37,True,False
True,0.0,1.0,1.337,True,True
True,38495.18,1.0,2.056689,True,False
True,317534.63,6.0,0.0,True,False
True,1179.08,1.0,0.0,True,False
True,135240.23,1.0,13.37,True,True
True,0.0,1.0,13.37,True,True
True,114738.7,2.0,1.337,True,False
True,36351.27,3.0,0.0,True,False
True,7936.62,1.0,13.37,True,True
True,377.03,1.0,15.0,True,False
True,0.0,1.0,99.0,True,False
True,46899.28,2.0,0.0,True,True
True,611848.42,64.0,0.0,False,False
True,24145.55,1.0,3.0,True,False
True,1330.48,1.0,13.37,True,True
True,0.0,1.0,13.37,True,True
True,268014.63,4.0,0.0,True,False
True,18370.37,1.0,991.0,True,False
True,58217.83,2.0,0.0,True,False
True,29961.15,2.0,0.0,True,False
True,79027.65,1.0,13.37,True,True
True,182850.78,4.0,0.0,True,False
True,4439.58,1.0,300.0,True,False
True,3995.18,47.0,0.0,True,False
True,23851.75,1.0,0.0,True,False
True,37325.87,2.0,0.0,True,False
True,0.0,1.0,1.337,True,True
True,0.0,1.0,1.337,True,True
True,1393.27,1.0,1.337,True,True
True,13385.38,2.0,0.0,True,False
True,7119.55,2.0,0.0,True,True
True,0.0,1.0,1.337,True,True
True,434390.75,1.0,1.337,True,True
True,15380.42,1.0,1.337,True,True
True,0.0,1.0,13.37,True,True
True,0.0,1.0,13.37,True,True
True,65935.55,2.0,0.0,True,False
True,0.0,1.0,13.37,True,True
True,18343.58,2.0,1.337,True,True
True,313613.22,4.0,0.0,True,False
True,8305.77,1.0,1500.0,True,False
True,0.0,1.0,1.337,True,True
True,2990.05,1.0,1.337,True,True
True,47559.53,2.0,1.337,True,False
True,13796.78,2.0,0.0,True,False
True,19776.5,1.0,2.127453,True,False
True,32434.38,1.0,1.337,True,True
True,0.0,1.0,1.337,True,True
True,0.0,1.0,13.37,True,True
True,0.0,1.0,13.37,True,True
True,131398.73,314.0,0.0,False,False
True,9493.82,1.0,1.337,True,True
True,71319.4,1.0,13.37,True,True
True,5465.45,1.0,13.37,True,True
True,191025.85,1.0,13.37,True,True
True,52837.3,2.0,13.37,True,True
True,1904.35,1.0,0.0,True,False
True,8112.18,4.0,0.0,True,False
True,37591.93,2.0,0.0,True,False
True,88334.5,1.0,100.0,True,False
True,309420.08,46.0,0.0,False,False
True,94122.8,5.0,0.0,True,False
True,11807.72,1.0,1.337,True,True
True,884.32,1.0,1.337,True,True
True,389632.28,498.0,0.0,False,False
True,19235.95,2.0,0.0,True,False
True,4861.48,1.0,13.37,True,True
True,248223.48,21.0,0.0,False,False
True,152433.02,2.0,0.0,True,False
True,47.22,1.0,1.337,True,True
True,3949.47,1.0,1.337,True,True
True,346.47,4.0,0.0,True,False
True,51479.77,4.0,0.0,True,False
True,0.0,1.0,13.37,True,True
True,0.0,1.0,13.37,True,True
True,0.0,1.0,13.37,True,True
True,125972.95,2.0,0.0,True,False
True,0.0,1.0,1.337,True,True
True,28791.53,2.0,0.0,True,True
True,285646.08,149.0,0.0,False,False
True,779.07,1.0,1.337,True,True
True,28873.43,1.0,1.337,True,True
True,23234.15,2.0,0.0,True,False
True,0.0,1.0,1.337,True,True
True,214472.72,57.0,0.0,False,False
True,0.0,1.0,1.337,True,True
True,1451.25,1.0,1.337,True,True
True,376.58,1.0,13.37,True,True
True,571557.68,11.0,0.0,False,False
True,0.0,1.0,13.37,True,True
True,117151.62,3.0,0.201367,True,False
True,0.0,1.0,13.37,True,True
True,79890.15,3.0,0.0,False,False
True,7884.8,1.0,1.337,True,True
True,7397.8,1.0,1.337,True,True
True,0.0,1.0,13.37,True,True
True,52377.8,2.0,0.0,True,False
True,6771.82,86.0,0.0,True,False
True,0.0,1.0,13.37,True,True
True,0.0,3.0,0.0,True,False
True,2283.32,1.0,13.37,True,True
True,87573.27,1.0,1.337,True,True
True,0.0,1.0,1.337,True,True
True,51988.15,2.0,0.0,True,False
True,0.0,1.0,1.337,True,True
True,1590.58,1.0,13.37,True,True
True,35840.87,1.0,1.337,True,True
True,265139.1,1.0,100.0,True,False
True,5770.12,1.0,17109.0,True,False
True,72931.73,1.0,1.337,True,True
True,14852.18,1.0,1.337,True,True
True,16906.57,1.0,6.002,True,False
True,6680.95,1.0,1.337,True,True
True,28440.57,1.0,13.37,True,True
True,4308.55,1.0,1.337,True,True
True,13564.22,1.0,13.37,True,True
True,22984.77,1.0,1.0,True,False
True,403543.47,5.0,0.0,True,False
True,0.0,1.0,1.337,True,True
True,13183.12,1.0,1.337,True,True
True,247745.63,4.0,0.0,True,False
True,141592.17,222.0,0.0,False,False
True,0.0,1.0,13.37,True,True
True,565.8,3.0,1.337,False,True
True,33475.32,1.0,0.0,True,False
True,3895.85,1.0,100.0,True,False
True,35491.88,2.0,13.37,False,True
True,15457.23,1.0,2.147329,True,False
True,313026.68,7.0,0.0,True,False
True,0.0,1.0,1.337,True,True
True,206037.05,2.0,0.0,True,True
True,41835.18,24.0,0.0,False,False
True,22508.33,2.0,0.0,True,False
True,70708.35,1.0,1.337,True,True
True,71879.33,1.0,0.0,False,False
True,0.0,1.0,13.37,True,True
True,12716.13,1.0,13.37,True,True
True,0.0,1.0,1.337,True,True
True,23806.65,1.0,1.337,True,True
True,0.0,36.0,0.0,True,False
True,0.0,1.0,1.337,True,True
True,22577.05,1.0,1.337,True,True
True,653.87,1.0,0.220624,True,False
True,0.0,1.0,13.37,True,True
True,310397.0,2.0,13.37,False,True
True,0.0,1.0,1.337,True,True
True,124845.47,195.0,0.0,False,False
True,1082.45,1.0,1.337,True,True
True,0.0,1.0,1.337,True,True
True,44349.57,3.0,0.0,True,False
True,9259.2,4.0,0.0,True,False
True,69410.25,2.0,0.0,True,False
True,0.0,1.0,1.337,True,True
True,475.0,1.0,1.337,True,True
True,109073.55,2.0,13.37,True,False
True,647.45,6.0,0.0,True,False
True,49172.2,1.0,0.0,True,False
True,3.8,1.0,13.37,True,True
True,0.0,2.0,0.0,True,False
True,197974.9,3.0,0.99,True,False
True,5017.8,1.0,13.37,True,True
True,20032.12,21.0,0.0,True,False
True,124215.73,4.0,0.0,True,False
True,0.0,1.0,13.37,True,True
True,11504.4,1.0,13.37,True,True
True,65333.43,1.0,13.37,True,True
True,61700.73,1.0,2.08627,True,False
True,174.02,1.0,13.37,True,True
True,39134.32,1.0,1.337,True,True
True,0.0,1.0,1.337,True,True
True,38579.0,2.0,13.37,False,True
True,511715.92,4.0,0.0,True,False
True,17727.3,2.0,1.7,True,False
True,49643.1,1.0,1.337,True,True
True,5013.77,4.0,0.0,True,False
True,5962.12,171.0,0.0,False,False
True,4807.72,1.0,0.0,False,False
True,14336.38,2.0,1.337,True,True
True,10348.57,1.0,1.337,True,True
True,20160.32,1.0,1.337,True,True
True,72030.65,1.0,2.097621,True,False
True,0.0,1.0,13.37,True,True
True,186787.35,1.0,1.337,True,True
True,149899.78,4.0,0.0,True,False
True,221522.73,10.0,0.0,False,False
True,54339.5,1.0,2.273129,True,False
True,0.0,2.0,99.0,False,False
True,0.0,2.0,10.0,True,False
True,7266.2,1.0,0.0,False,False
True,213312.12,4.0,0.0,True,False
True,302538.55,104.0,0.0,False,False
True,213597.13,1.0,1.337,True,True
True,16379.72,1.0,1.337,True,True
True,118623.75,3.0,15.0,False,False
True,0.0,1.0,1.337,True,True
True,121959.33,3.0,0.0,True,False
True,0.0,1.0,1.337,True,True
True,34.17,9.0,1.337,False,False
True,143703.97,3.0,0.0,True,False
True,63019.7,177.0,0.0,False,False
True,15516.12,1.0,10.0,True,False
True,1019.72,1.0,99.0,True,False
True,6154.77,6.0,0.0,True,False
True,0.0,1.0,13.37,True,True
True,500694.18,32.0,0.0,False,False
True,29094.23,1.0,13.37,True,True
True,35470.23,1.0,1.337,True,True
True,196469.58,1.0,5.0,True,False
True,27416.53,2.0,15.0,True,False
True,1815.47,1.0,1.337,True,True
True,1709.28,1.0,25.0,True,False
True,0.0,1.0,13.37,True,True
True,15237.23,2.0,0.0,True,False
True,52197.08,1.0,2.382451,True,False
True,7071.3,1.0,13.37,True,True
True,0.0,1.0,13.37,True,True
True,300839.82,6.0,0.0,False,False
True,15659.45,2.0,13.37,False,True
True,32524.35,2.0,0.0,True,False
True,68430.67,2.0,0.0,True,False
True,98554.63,5.0,0.0,False,False
True,9808.28,1.0,13.37,True,True
True,8585.2,2.0,0.0,True,False
True,100737.45,1.0,0.0,True,False
True,3244.8,2.0,13.37,True,True
True,11709.9,4.0,0.0,True,False
True,18036.62,1.0,1.337,True,True
True,20502.57,2.0,0.0,True,True
True,2267.12,1.0,13.37,True,True
True,700.82,1.0,13.37,True,True
True,0.0,1.0,13.37,True,True
True,0.0,1.0,1.337,True,True
True,0.0,1.0,13.37,True,True
True,20331.2,2.0,1.337,True,False
True,21526.48,1.0,1.337,True,True
True,184452.87,2.0,13.37,True,True
True,53563.17,2.0,0.0,True,True
True,0.0,1.0,1.337,True,True
True,8077.95,1.0,1.337,True,True
True,1418.78,1.0,100.0,True,False
True,0.0,1.0,13.37,True,True
True,55813.82,1.0,13.37,True,True
True,214252.32,1.0,0.0,True,False
True,0.0,1.0,99.0,True,False
True,0.0,1.0,13.37,True,True
True,59124.93,1.0,1.337,True,True
True,0.0,1.0,1.337,True,True
True,507435.6,2.0,1.337,True,True
True,169695.52,11.0,0.0,True,False
True,23425.7,1.0,0.0,True,False
True,277396.03,3.0,1238.847622,False,False
True,0.0,1.0,1.337,True,True
True,114981.5,1.0,2.0,True,False
True,36527.7,2.0,0.0,True,False
True,276409.97,7.0,0.0,False,False
True,67868.9,2.0,0.0,True,False
True,9462.9,1.0,1500.0,True,False
True,11750.12,1.0,0.022498,True,False
True,0.0,1.0,13.37,True,True
True,174708.82,1.0,1.337,True,True
True,330734.38,2.0,1.337,True,True
True,11757.77,97.0,0.0,False,False
True,0.0,1.0,1.337,True,True
True,17264.92,1.0,1.337,True,True
True,183954.7,3.0,0.0,True,False
True,10464.37,147.0,0.0,False,False
True,0.0,1.0,1.337,True,True
True,47799.72,2.0,0.0,True,False
True,186923.58,1.0,13.37,True,True
True,166.2,7.0,0.0,False,False
True,315618.2,1.0,13.37,True,True
True,48829.17,1.0,1.337,True,True
True,0.0,1.0,1.337,True,True
True,603.62,1.0,13.37,True,True
True,1825.55,4.0,0.0,True,False
True,380324.0,2.0,44.431902,False,False
True,162010.28,4.0,0.0,True,False
True,101446.82,2.0,1.337,True,False
True,0.0,1.0,1.337,True,True
True,5247.5,1.0,13.37,True,True
True,0.0,1.0,1.337,True,True
True,776.35,1.0,1.337,True,True
True,10645.63,1.0,1.337,True,True
True,206082.3,4.0,0.0,True,False
True,47139.4,1.0,13.37,True,True
True,3341.88,1.0,1.337,True,True
True,57057.8,4.0,0.0,True,False
True,0.0,1.0,1.337,True,True
True,250151.05,3.0,0.0,True,False
True,455421.43,11.0,0.0,True,False
True,20747.82,1.0,13.37,True,True
True,32309.23,2.0,13.37,True,False
True,78231.1,1.0,1.337,True,True
True,0.0,1.0,1.337,True,True
True,100279.82,2.0,0.0,True,True
True,31499.7,1.0,300.0,True,False
True,20075.95,1.0,1.337,True,True
True,5053.82,5.0,0.0,True,False
True,2245.27,3.0,13.37,False,True
True,3597.85,1.0,1.337,True,True
True,0.0,1.0,1.337,True,True
True,19746.73,2.0,1.337,True,True
True,47516.38,2.0,0.0,True,True
True,0.0,1.0,13.37,True,True
True,8788.32,1.0,1.337,True,True
True,2825.88,1.0,13.37,True,True
True,316708.28,76.0,0.0,False,False
True,0.0,1.0,13.37,True,True
True,10423.6,3.0,2.220067,False,False
True,2700.07,1.0,100.0,True,False
True,14388.95,1.0,1.337,True,True
True,10073.33,6.0,1.337,False,False
True,34773.83,1.0,0.0,True,False
True,130659.45,4.0,1.337,False,False
True,7074.38,1.0,13.37,True,True
True,193917.13,567.0,0.0,False,False
True,14434.03,1.0,1500.0,True,False
True,0.0,1.0,1.337,True,True
True,28477.13,1.0,2.319728,True,False
True,50351.52,1.0,0.0,True,False
True,0.0,1.0,13.37,True,True
True,0.0,1.0,13.37,True,True
True,1499.75,1.0,13.37,True,True
True,260318.88,4.0,0.0,True,False
True,4301.65,2.0,0.0,True,True
True,48676.88,2.0,0.0,True,False
True,267.6,38.0,0.0,True,False
True,89450.57,4.0,1.337,True,False
True,46637.03,3.0,0.0,True,False
True,205607.65,1.0,1.337,True,True
True,32132.47,2.0,0.0,True,False
True,1360.67,1.0,100.0,True,False
True,37975.47,1.0,1.337,True,True
True,744.37,1.0,13.37,True,True
True,0.0,1.0,13.37,True,True
True,1067.13,1.0,13.37,True,True
True,68288.75,1.0,2.17462,True,False
True,7274.9,1.0,1.337,True,True
True,12187.25,1.0,13.37,True,True
True,16932.38,1.0,1.337,True,True
True,95751.9,4.0,0.0,True,False
True,69405.57,3.0,0.0,True,False
True,17516.63,2.0,1.337,True,False
True,12163.3,1.0,1.337,True,True
True,4800.82,1.0,13.37,True,True
True,0.0,35.0,0.0,True,False
True,2788.15,4.0,0.0,True,False
True,161485.95,3.0,0.0,True,False
True,425947.75,6.0,0.0,True,False
True,101514.7,1.0,1.337,True,True
True,45537.1,1.0,1.337,True,True
True,0.0,1.0,1.337,True,True
True,83520.32,1.0,1.337,True,True
True,65227.57,1.0,1.337,True,True
True,69191.82,1.0,0.0,False,False
True,148832.22,13.0,0.0,False,False
True,11824.47,1.0,1.337,True,True
True,117504.3,4.0,0.0,True,False
True,82605.95,210.0,0.0,False,False
True,11247.72,2.0,1.337,True,False
True,18470.13,1.0,1.337,True,True
True,665.27,1.0,1.337,True,True
True,0.0,1.0,13.37,True,True
True,0.0,1.0,1.337,True,True
True,44123.92,1.0,13.37,True,True
True,160007.27,2.0,0.5,True,True
True,28238.13,1.0,2.217468,True,False
True,2778.75,1.0,1.337,True,True
True,74751.17,63.0,1.0,False,False
True,0.0,1.0,1.337,True,True
True,60314.37,1.0,13.37,True,True
True,938.73,1.0,100.0,True,False
True,19371.6,1.0,1.337,True,True
True,10561.05,2.0,1.337,True,False
True,383722.22,6.0,0.0,True,False
True,96813.7,3.0,0.0,True,False
True,0.0,1.0,13.37,True,True
True,63126.5,1.0,13.37,True,True
True,0.0,1.0,13.37,True,True
True,768.68,1.0,1.337,True,True
True,1145.07,1.0,0.0,True,False
True,201527.78,8.0,0.0,True,False
True,21596.25,2.0,13.37,True,False
True,1381.65,1.0,13.37,True,True
True,0.0,1.0,1.337,True,True
True,0.0,1.0,1.337,True,True
True,0.0,1.0,1.337,True,True
True,3948.75,1.0,13.37,True,True
True,17127.42,1.0,13.37,True,True
True,192948.43,1.0,2.078591,True,False
True,183619.12,1.0,0.0,True,False
True,15712.12,1.0,13.37,True,True
True,285323.32,358.0,0.0,False,False
True,0.0,1.0,1.337,True,True
True,58064.62,1.0,13.37,True,True
True,509576.77,6.0,0.0,True,False
True,17245.65,1.0,1.337,True,True
True,0.0,1.0,13.37,True,True
True,0.0,1.0,1.337,True,True
True,246845.75,3.0,0.0,True,False
True,363067.17,2.0,14.153522,False,False
True,1812.37,1.0,0.0,True,False
True,0.0,1.0,13.37,True,True
True,0.0,1.0,13.37,True,True
True,109278.95,1.0,0.0,True,False
True,77770.45,1.0,1.337,True,True
True,20876.97,1.0,13.37,True,True
True,0.0,1.0,13.37,True,True
True,0.0,1.0,1.337,True,True
True,0.0,1.0,1.337,True,True
True,24415.43,1.0,2.085559,True,False
True,10718.13,1.0,1.337,True,True
True,0.0,1.0,13.37,True,True
True,4235.43,1.0,13.37,True,True
True,0.0,1.0,1.337,True,True
True,0.0,1.0,13.37,True,True
True,0.0,1.0,1.337,True,True
True,291896.23,2.0,0.0,True,True
True,0.0,1.0,13.37,True,True
True,90539.45,5.0,0.0,False,False
True,10664.6,5.0,0.0,True,False
True,8384.53,1.0,1.337,True,True
True,47641.15,9.0,0.0,True,False
True,11438.12,1.0,13.37,True,True
True,15961.58,1.0,1.337,True,True
True,4447.47,2.0,0.0,True,True
True,87410.45,1.0,13.37,True,True
True,6661.08,1.0,13.37,True,True
True,91402.57,6.0,250.0,False,False
True,6072.1,1.0,13.37,True,True
True,65132.23,2.0,0.0,True,True
True,0.0,1.0,13.37,True,True
True,1517.75,1.0,1.337,True,True
True,5466.2,1.0,1.337,True,True
True,80677.6,3.0,0.0,True,True
True,10329.5,2.0,0.0,True,False
True,104727.88,214.0,0.0,False,False
True,1284.23,24.0,0.0,False,False
True,0.0,1.0,1.337,True,True
True,156961.55,1.0,0.0,True,False
True,114590.23,6.0,0.0,False,False
True,91479.97,113.0,0.0,False,False
True,2448.75,4.0,0.0,True,False
True,14169.92,60.0,0.0,False,False
True,28361.38,3.0,13.37,True,False
True,17175.13,2.0,0.0,True,True
True,48423.68,2.0,0.0,True,False
True,398790.1,5.0,0.0,True,False
True,0.0,1.0,13.37,True,True
True,0.0,1.0,1.337,True,True
True,3499.17,4.0,0.0,True,False
True,287502.62,7.0,0.0,False,False
True,291819.95,192.0,0.0,False,False
True,0.0,1.0,13.37,True,True
True,13026.67,1.0,1.337,True,True
True,35259.65,1.0,1.337,True,True
True,299800.85,147.0,0.0,False,False
True,9749.0,1.0,1.337,True,True
True,1198.42,1.0,1.337,True,True
True,2741.52,1.0,1.337,True,True
True,520356.37,2.0,2.097606,True,False
True,211969.08,5.0,0.0,True,False
True,16487.75,1.0,1.337,True,True
True,158034.72,21.0,0.0,False,False
True,0.0,36.0,0.0,True,False
True,317460.33,58.0,0.0,True,False
True,8050.05,1.0,1.337,True,True
True,6286.37,2.0,13.37,True,False
True,152187.73,1.0,1.337,True,True
True,34678.98,1.0,13.37,True,True
True,0.0,1.0,1.337,True,True
True,5662.03,1.0,13.37,True,True
True,0.0,2.0,0.0,True,False
True,138043.28,1.0,1.337,True,True
True,0.0,1.0,1.337,True,True
True,3506.65,4.0,0.0,True,False
True,197.87,1.0,1.337,True,True
True,409322.08,1.0,13.37,True,True
True,2701.45,2.0,0.0,True,True
True,113251.82,201.0,0.0,False,False
True,0.0,1.0,1.337,True,True
True,2388.42,1.0,302099.0,True,False
True,32371.82,2.0,0.0,True,False
True,0.0,1.0,1.337,True,True
True,470959.07,2.0,13.37,True,True
True,12642.43,1.0,13.37,True,True
True,358723.53,7.0,1.051634,False,False
True,102408.72,4.0,0.0,True,False
True,42167.48,2.0,0.0,True,False
True,40634.85,1.0,1.337,True,True
True,4552.23,1.0,0.0,False,False
True,0.0,1.0,13.37,True,True
True,0.0,1.0,13.37,True,True
True,346429.78,4.0,0.0,True,False
True,401744.53,1.0,1.337,True,True
True,36431.38,2.0,0.0,True,True
True,111645.67,3.0,0.0,True,False
True,1622.78,6.0,0.0,True,False
True,113869.17,3.0,1.337,True,False
True,0.0,1.0,13.37,True,True
True,491.85,3.0,0.0,True,False
True,328.67,1.0,1.337,True,True
True,47344.63,1.0,2.141803,True,False
True,0.0,1.0,13.37,True,True
True,3019.17,1.0,13.37,True,True
True,129766.87,2.0,7.77,True,False
True,0.0,1.0,1.337,True,True
True,9812.92,1.0,13.37,True,True
True,148.5,1.0,99.0,True,False
True,0.0,1.0,1.337,True,True
True,7699.43,1.0,13.37,True,True
True,28112.48,1.0,1.337,True,True
True,35304.15,1.0,0.0,True,False
True,10099.88,1.0,1.337,True,True
True,11824.07,2.0,13.37,True,True
True,1556.7,1.0,13.37,True,True
True,0.0,1.0,13.37,True,True
True,20252.35,2.0,0.0,True,True
True,134611.07,1.0,0.0,True,False
True,31887.32,57.0,0.0,False,False
True,697.63,1.0,13.37,True,True
True,42480.52,1.0,13.37,True,True
True,85576.9,3.0,0.0,True,False
